item_id,purchase_count,price,stocks,sales,stock_value,profit_status
item_6831,15,26.0,18,390.0,468.0,profit
item_6832,41,125.0,86,5125.0,10750.0,profit
item_6833,18,72.0,95,1296.0,6840.0,profit
item_6834,3,17.0,63,51.0,1071.0,profit
item_6835,2,31.0,65,62.0,2015.0,profit
item_6836,21,92.0,16,1932.0,1472.0,profit
item_6837,28,58.0,49,1624.0,2842.0,profit
item_6838,12,143.0,20,1716.0,2860.0,profit
item_6839,47,32.0,88,1504.0,2816.0,profit
item_6840,50,126.0,100,6300.0,12600.0,profit
item_6841,3,17.0,26,51.0,442.0,profit
item_6842,39,39.0,54,1521.0,2106.0,profit
item_6843,44,116.0,39,5104.0,4524.0,profit
item_6844,31,110.0,66,3410.0,7260.0,profit
item_6845,40,76.0,29,3040.0,2204.0,profit
item_6846,35,91.0,10,3185.0,910.0,profit
item_6847,11,117.0,63,1287.0,7371.0,profit
item_6848,27,68.0,44,1836.0,2992.0,profit
item_6849,24,21.0,70,504.0,1470.0,profit
item_6850,15,150.0,20,2250.0,3000.0,profit
item_6851,9,115.0,59,1035.0,6785.0,profit
item_6852,44,86.0,83,3784.0,7138.0,profit
item_6853,44,96.0,68,4224.0,6528.0,profit
item_6854,27,71.0,47,1917.0,3337.0,profit
item_6855,18,38.0,40,684.0,1520.0,profit
item_6856,16,110.0,50,1760.0,5500.0,profit
item_6857,1,108.0,66,108.0,7128.0,profit
item_6858,15,81.0,27,1215.0,2187.0,profit
item_6859,11,132.0,45,1452.0,5940.0,profit
item_6860,21,65.0,18,1365.0,1170.0,profit
item_6861,34,149.0,39,5066.0,5811.0,profit
item_6862,27,68.0,23,1836.0,1564.0,profit
item_6863,35,106.0,79,3710.0,8374.0,profit
item_6864,0,138.0,27,0.0,3726.0,loss
item_6865,48,117.0,52,5616.0,6084.0,profit
item_6866,32,28.0,76,896.0,2128.0,profit
item_6867,1,72.0,83,72.0,5976.0,profit
item_6868,45,125.0,28,5625.0,3500.0,profit
item_6869,38,150.0,48,5700.0,7200.0,profit
item_6870,46,44.0,43,2024.0,1892.0,profit
item_6871,30,149.0,41,4470.0,6109.0,profit
item_6872,9,67.0,39,603.0,2613.0,profit
item_6873,28,146.0,47,4088.0,6862.0,profit
item_6874,17,56.0,55,952.0,3080.0,profit
item_6875,16,95.0,72,1520.0,6840.0,profit
item_6876,6,62.0,20,372.0,1240.0,profit
item_6877,18,112.0,82,2016.0,9184.0,profit
item_6878,12,115.0,72,1380.0,8280.0,profit
item_6879,26,23.0,11,598.0,253.0,profit
item_6880,1,137.0,35,137.0,4795.0,profit
item_6881,34,106.0,49,3604.0,5194.0,profit
item_6882,0,99.0,64,0.0,6336.0,loss
item_6883,21,104.0,74,2184.0,7696.0,profit
item_6884,17,32.0,46,544.0,1472.0,profit
item_6885,40,150.0,72,6000.0,10800.0,profit
item_6886,10,30.0,72,300.0,2160.0,profit
item_6887,47,108.0,67,5076.0,7236.0,profit
item_6888,40,42.0,42,1680.0,1764.0,profit
item_6889,50,124.0,84,6200.0,10416.0,profit
item_6890,19,58.0,87,1102.0,5046.0,profit
item_6891,28,65.0,59,1820.0,3835.0,profit
item_6892,34,131.0,12,4454.0,1572.0,profit
item_6893,45,76.0,92,3420.0,6992.0,profit
item_6894,8,131.0,22,1048.0,2882.0,profit
item_6895,19,147.0,50,2793.0,7350.0,profit
item_6896,35,63.0,96,2205.0,6048.0,profit
item_6897,2,29.0,80,58.0,2320.0,profit
item_6898,39,58.0,20,2262.0,1160.0,profit
item_6899,28,144.0,92,4032.0,13248.0,profit
item_6900,1,50.0,52,50.0,2600.0,profit
item_6901,0,145.0,81,0.0,11745.0,loss
item_6902,3,74.0,99,222.0,7326.0,profit
item_6903,48,40.0,100,1920.0,4000.0,profit
item_6904,24,89.0,75,2136.0,6675.0,profit
item_6905,39,35.0,39,1365.0,1365.0,profit
item_6906,46,15.0,56,690.0,840.0,profit
item_6907,5,125.0,51,625.0,6375.0,profit
item_6908,42,124.0,91,5208.0,11284.0,profit
item_6909,16,36.0,81,576.0,2916.0,profit
item_6910,41,24.0,58,984.0,1392.0,profit
item_6911,47,53.0,12,2491.0,636.0,profit
item_6912,36,121.0,23,4356.0,2783.0,profit
item_6913,47,38.0,42,1786.0,1596.0,profit
item_6914,47,62.0,10,2914.0,620.0,profit
item_6915,43,40.0,86,1720.0,3440.0,profit
item_6916,1,118.0,63,118.0,7434.0,profit
item_6917,31,146.0,76,4526.0,11096.0,profit
item_6918,6,61.0,56,366.0,3416.0,profit
item_6919,6,99.0,24,594.0,2376.0,profit
item_6920,18,37.0,28,666.0,1036.0,profit
item_6921,26,144.0,45,3744.0,6480.0,profit
item_6922,16,98.0,29,1568.0,2842.0,profit
item_6923,47,55.0,98,2585.0,5390.0,profit
item_6924,6,123.0,34,738.0,4182.0,profit
item_6925,5,16.0,32,80.0,512.0,profit
item_6926,34,147.0,60,4998.0,8820.0,profit
item_6927,23,60.0,57,1380.0,3420.0,profit
item_6928,44,93.0,47,4092.0,4371.0,profit
item_6929,21,31.0,84,651.0,2604.0,profit
item_6930,9,84.0,17,756.0,1428.0,profit
item_6931,36,75.0,19,2700.0,1425.0,profit
item_6932,17,106.0,17,1802.0,1802.0,profit
item_6933,30,140.0,18,4200.0,2520.0,profit
item_6934,10,18.0,38,180.0,684.0,profit
item_6935,19,122.0,33,2318.0,4026.0,profit
item_6936,7,53.0,65,371.0,3445.0,profit
item_6937,22,30.0,91,660.0,2730.0,profit
item_6938,37,133.0,64,4921.0,8512.0,profit
item_6939,1,98.0,62,98.0,6076.0,profit
item_6940,11,24.0,30,264.0,720.0,profit
item_6941,12,148.0,75,1776.0,11100.0,profit
item_6942,42,132.0,18,5544.0,2376.0,profit
item_6943,13,83.0,80,1079.0,6640.0,profit
item_6944,36,109.0,76,3924.0,8284.0,profit
item_6945,37,32.0,46,1184.0,1472.0,profit
item_6946,14,139.0,16,1946.0,2224.0,profit
item_6947,38,34.0,76,1292.0,2584.0,profit
item_6948,14,108.0,62,1512.0,6696.0,profit
item_6949,37,32.0,98,1184.0,3136.0,profit
item_6950,14,143.0,49,2002.0,7007.0,profit
item_6951,47,33.0,13,1551.0,429.0,profit
item_6952,37,59.0,62,2183.0,3658.0,profit
item_6953,32,42.0,35,1344.0,1470.0,profit
item_6954,39,79.0,89,3081.0,7031.0,profit
item_6955,12,83.0,70,996.0,5810.0,profit
item_6956,39,111.0,69,4329.0,7659.0,profit
item_6957,47,77.0,90,3619.0,6930.0,profit
item_6958,10,65.0,36,650.0,2340.0,profit
item_6959,40,142.0,64,5680.0,9088.0,profit
item_6960,29,100.0,39,2900.0,3900.0,profit
item_6961,18,110.0,88,1980.0,9680.0,profit
item_6962,25,146.0,52,3650.0,7592.0,profit
item_6963,6,21.0,35,126.0,735.0,profit
item_6964,22,80.0,68,1760.0,5440.0,profit
item_6965,4,54.0,74,216.0,3996.0,profit
item_6966,24,108.0,71,2592.0,7668.0,profit
item_6967,5,95.0,13,475.0,1235.0,profit
item_6968,20,98.0,15,1960.0,1470.0,profit
item_6969,25,60.0,81,1500.0,4860.0,profit
item_6970,15,115.0,73,1725.0,8395.0,profit
item_6971,25,146.0,76,3650.0,11096.0,profit
item_6972,6,15.0,94,90.0,1410.0,profit
item_6973,34,73.0,63,2482.0,4599.0,profit
item_6974,5,140.0,36,700.0,5040.0,profit
item_6975,36,98.0,98,3528.0,9604.0,profit
item_6976,2,112.0,34,224.0,3808.0,profit
item_6977,6,50.0,59,300.0,2950.0,profit
item_6978,9,85.0,72,765.0,6120.0,profit
item_6979,23,57.0,27,1311.0,1539.0,profit
item_6980,32,95.0,53,3040.0,5035.0,profit
item_6981,45,75.0,28,3375.0,2100.0,profit
item_6982,50,134.0,54,6700.0,7236.0,profit
item_6983,10,15.0,77,150.0,1155.0,profit
item_6984,10,61.0,52,610.0,3172.0,profit
item_6985,22,23.0,56,506.0,1288.0,profit
item_6986,17,124.0,43,2108.0,5332.0,profit
item_6987,7,87.0,21,609.0,1827.0,profit
item_6988,24,100.0,36,2400.0,3600.0,profit
item_6989,2,87.0,100,174.0,8700.0,profit
item_6990,50,29.0,32,1450.0,928.0,profit
item_6991,43,68.0,17,2924.0,1156.0,profit
item_6992,41,66.0,24,2706.0,1584.0,profit
item_6993,23,90.0,34,2070.0,3060.0,profit
item_6994,13,43.0,25,559.0,1075.0,profit
item_6995,5,149.0,23,745.0,3427.0,profit
item_6996,10,87.0,85,870.0,7395.0,profit
item_6997,16,48.0,62,768.0,2976.0,profit
item_6998,27,122.0,85,3294.0,10370.0,profit
item_6999,17,122.0,67,2074.0,8174.0,profit
item_7000,4,33.0,45,132.0,1485.0,profit
item_7001,13,143.0,54,1859.0,7722.0,profit
item_7002,1,121.0,53,121.0,6413.0,profit
item_7003,19,54.0,22,1026.0,1188.0,profit
item_7004,18,145.0,98,2610.0,14210.0,profit
item_7005,2,68.0,17,136.0,1156.0,profit
item_7006,14,89.0,39,1246.0,3471.0,profit
item_7007,49,36.0,33,1764.0,1188.0,profit
item_7008,44,92.0,41,4048.0,3772.0,profit
item_7009,41,76.0,25,3116.0,1900.0,profit
item_7010,31,32.0,26,992.0,832.0,profit
item_7011,1,71.0,11,71.0,781.0,profit
item_7012,43,141.0,33,6063.0,4653.0,profit
item_7013,21,102.0,76,2142.0,7752.0,profit
item_7014,38,87.0,59,3306.0,5133.0,profit
item_7015,32,36.0,28,1152.0,1008.0,profit
item_7016,6,118.0,24,708.0,2832.0,profit
item_7017,18,128.0,36,2304.0,4608.0,profit
item_7018,31,104.0,50,3224.0,5200.0,profit
item_7019,27,91.0,56,2457.0,5096.0,profit
item_7020,1,80.0,98,80.0,7840.0,profit
item_7021,26,68.0,53,1768.0,3604.0,profit
item_7022,0,48.0,50,0.0,2400.0,loss
item_7023,24,50.0,89,1200.0,4450.0,profit
item_7024,19,131.0,19,2489.0,2489.0,profit
item_7025,25,144.0,21,3600.0,3024.0,profit
item_7026,26,97.0,21,2522.0,2037.0,profit
item_7027,11,94.0,75,1034.0,7050.0,profit
item_7028,12,79.0,82,948.0,6478.0,profit
item_7029,7,54.0,16,378.0,864.0,profit
item_7030,4,94.0,11,376.0,1034.0,profit
item_7031,6,113.0,18,678.0,2034.0,profit
item_7032,30,140.0,68,4200.0,9520.0,profit
item_7033,12,134.0,35,1608.0,4690.0,profit
item_7034,3,127.0,10,381.0,1270.0,profit
item_7035,16,77.0,37,1232.0,2849.0,profit
item_7036,9,129.0,92,1161.0,11868.0,profit
item_7037,13,83.0,85,1079.0,7055.0,profit
item_7038,16,52.0,56,832.0,2912.0,profit
item_7039,4,107.0,73,428.0,7811.0,profit
item_7040,16,38.0,92,608.0,3496.0,profit
item_7041,34,111.0,33,3774.0,3663.0,profit
item_7042,5,97.0,22,485.0,2134.0,profit
item_7043,41,24.0,77,984.0,1848.0,profit
item_7044,30,37.0,28,1110.0,1036.0,profit
item_7045,46,75.0,30,3450.0,2250.0,profit
item_7046,12,113.0,34,1356.0,3842.0,profit
item_7047,22,68.0,69,1496.0,4692.0,profit
item_7048,47,101.0,19,4747.0,1919.0,profit
item_7049,14,135.0,27,1890.0,3645.0,profit
item_7050,44,92.0,90,4048.0,8280.0,profit
item_7051,31,103.0,53,3193.0,5459.0,profit
item_7052,4,134.0,93,536.0,12462.0,profit
item_7053,28,122.0,49,3416.0,5978.0,profit
item_7054,14,20.0,34,280.0,680.0,profit
item_7055,39,116.0,13,4524.0,1508.0,profit
item_7056,34,59.0,56,2006.0,3304.0,profit
item_7057,38,59.0,39,2242.0,2301.0,profit
item_7058,42,62.0,78,2604.0,4836.0,profit
item_7059,25,24.0,40,600.0,960.0,profit
item_7060,45,138.0,62,6210.0,8556.0,profit
item_7061,24,149.0,98,3576.0,14602.0,profit
item_7062,16,145.0,92,2320.0,13340.0,profit
item_7063,17,107.0,41,1819.0,4387.0,profit
item_7064,19,24.0,38,456.0,912.0,profit
item_7065,42,17.0,69,714.0,1173.0,profit
item_7066,30,49.0,56,1470.0,2744.0,profit
item_7067,22,135.0,68,2970.0,9180.0,profit
item_7068,9,126.0,15,1134.0,1890.0,profit
item_7069,9,140.0,83,1260.0,11620.0,profit
item_7070,27,31.0,65,837.0,2015.0,profit
item_7071,4,115.0,24,460.0,2760.0,profit
item_7072,17,71.0,83,1207.0,5893.0,profit
item_7073,30,127.0,24,3810.0,3048.0,profit
item_7074,29,24.0,45,696.0,1080.0,profit
item_7075,1,22.0,61,22.0,1342.0,profit
item_7076,17,33.0,91,561.0,3003.0,profit
item_7077,4,72.0,82,288.0,5904.0,profit
item_7078,13,140.0,18,1820.0,2520.0,profit
item_7079,14,52.0,67,728.0,3484.0,profit
item_7080,18,72.0,57,1296.0,4104.0,profit
item_7081,26,65.0,29,1690.0,1885.0,profit
item_7082,5,25.0,13,125.0,325.0,profit
item_7083,44,104.0,81,4576.0,8424.0,profit
item_7084,39,150.0,34,5850.0,5100.0,profit
item_7085,40,117.0,89,4680.0,10413.0,profit
item_7086,8,118.0,87,944.0,10266.0,profit
item_7087,13,141.0,80,1833.0,11280.0,profit
item_7088,18,119.0,87,2142.0,10353.0,profit
item_7089,33,144.0,58,4752.0,8352.0,profit
item_7090,5,65.0,97,325.0,6305.0,profit
item_7091,46,47.0,90,2162.0,4230.0,profit
item_7092,26,95.0,46,2470.0,4370.0,profit
item_7093,24,79.0,74,1896.0,5846.0,profit
item_7094,10,61.0,80,610.0,4880.0,profit
item_7095,33,55.0,14,1815.0,770.0,profit
item_7096,43,94.0,60,4042.0,5640.0,profit
item_7097,40,83.0,91,3320.0,7553.0,profit
item_7098,42,98.0,50,4116.0,4900.0,profit
item_7099,27,56.0,87,1512.0,4872.0,profit
item_7100,40,73.0,64,2920.0,4672.0,profit
item_7101,44,110.0,98,4840.0,10780.0,profit
item_7102,44,138.0,66,6072.0,9108.0,profit
item_7103,26,107.0,31,2782.0,3317.0,profit
item_7104,38,122.0,25,4636.0,3050.0,profit
item_7105,9,119.0,47,1071.0,5593.0,profit
item_7106,45,55.0,96,2475.0,5280.0,profit
item_7107,34,71.0,31,2414.0,2201.0,profit
item_7108,45,85.0,88,3825.0,7480.0,profit
item_7109,25,90.0,64,2250.0,5760.0,profit
item_7110,47,103.0,70,4841.0,7210.0,profit
item_7111,30,87.0,44,2610.0,3828.0,profit
item_7112,33,82.0,86,2706.0,7052.0,profit
item_7113,23,101.0,61,2323.0,6161.0,profit
item_7114,2,114.0,44,228.0,5016.0,profit
item_7115,11,16.0,42,176.0,672.0,profit
item_7116,5,78.0,64,390.0,4992.0,profit
item_7117,3,131.0,86,393.0,11266.0,profit
item_7118,17,44.0,33,748.0,1452.0,profit
item_7119,6,18.0,65,108.0,1170.0,profit
item_7120,38,112.0,72,4256.0,8064.0,profit
item_7121,47,122.0,18,5734.0,2196.0,profit
item_7122,18,44.0,38,792.0,1672.0,profit
item_7123,12,28.0,10,336.0,280.0,profit
item_7124,15,30.0,46,450.0,1380.0,profit
item_7125,44,28.0,98,1232.0,2744.0,profit
item_7126,8,97.0,14,776.0,1358.0,profit
item_7127,10,85.0,82,850.0,6970.0,profit
item_7128,7,30.0,27,210.0,810.0,profit
item_7129,37,120.0,42,4440.0,5040.0,profit
item_7130,14,126.0,67,1764.0,8442.0,profit
item_7131,14,16.0,47,224.0,752.0,profit
item_7132,5,20.0,22,100.0,440.0,profit
item_7133,37,116.0,58,4292.0,6728.0,profit
item_7134,6,143.0,16,858.0,2288.0,profit
item_7135,31,69.0,67,2139.0,4623.0,profit
item_7136,50,111.0,70,5550.0,7770.0,profit
item_7137,0,83.0,45,0.0,3735.0,loss
item_7138,32,102.0,32,3264.0,3264.0,profit
item_7139,49,145.0,91,7105.0,13195.0,profit
item_7140,19,99.0,73,1881.0,7227.0,profit
item_7141,11,15.0,71,165.0,1065.0,profit
item_7142,2,110.0,15,220.0,1650.0,profit
item_7143,4,138.0,20,552.0,2760.0,profit
item_7144,32,57.0,98,1824.0,5586.0,profit
item_7145,39,43.0,15,1677.0,645.0,profit
item_7146,20,44.0,30,880.0,1320.0,profit
item_7147,1,66.0,21,66.0,1386.0,profit
item_7148,49,59.0,13,2891.0,767.0,profit
item_7149,46,131.0,38,6026.0,4978.0,profit
item_7150,6,56.0,70,336.0,3920.0,profit
item_7151,27,49.0,80,1323.0,3920.0,profit
item_7152,36,125.0,25,4500.0,3125.0,profit
item_7153,43,61.0,94,2623.0,5734.0,profit
item_7154,0,31.0,77,0.0,2387.0,loss
item_7155,16,102.0,75,1632.0,7650.0,profit
item_7156,14,74.0,55,1036.0,4070.0,profit
item_7157,30,128.0,77,3840.0,9856.0,profit
item_7158,8,110.0,45,880.0,4950.0,profit
item_7159,21,16.0,91,336.0,1456.0,profit
item_7160,31,40.0,18,1240.0,720.0,profit
item_7161,11,53.0,67,583.0,3551.0,profit
item_7162,15,115.0,78,1725.0,8970.0,profit
item_7163,3,93.0,45,279.0,4185.0,profit
item_7164,3,67.0,37,201.0,2479.0,profit
item_7165,1,113.0,55,113.0,6215.0,profit
item_7166,34,128.0,65,4352.0,8320.0,profit
item_7167,38,114.0,57,4332.0,6498.0,profit
item_7168,28,124.0,43,3472.0,5332.0,profit
item_7169,47,38.0,78,1786.0,2964.0,profit
item_7170,6,78.0,54,468.0,4212.0,profit
item_7171,47,89.0,45,4183.0,4005.0,profit
item_7172,46,50.0,99,2300.0,4950.0,profit
item_7173,10,110.0,10,1100.0,1100.0,profit
item_7174,31,38.0,98,1178.0,3724.0,profit
item_7175,12,61.0,11,732.0,671.0,profit
item_7176,4,67.0,80,268.0,5360.0,profit
item_7177,44,50.0,87,2200.0,4350.0,profit
item_7178,13,95.0,51,1235.0,4845.0,profit
item_7179,3,98.0,78,294.0,7644.0,profit
item_7180,15,42.0,18,630.0,756.0,profit
item_7181,3,17.0,86,51.0,1462.0,profit
item_7182,45,73.0,26,3285.0,1898.0,profit
item_7183,29,43.0,84,1247.0,3612.0,profit
item_7184,29,27.0,83,783.0,2241.0,profit
item_7185,0,80.0,11,0.0,880.0,loss
item_7186,43,17.0,83,731.0,1411.0,profit
item_7187,38,65.0,69,2470.0,4485.0,profit
item_7188,46,16.0,50,736.0,800.0,profit
item_7189,40,143.0,47,5720.0,6721.0,profit
item_7190,32,145.0,54,4640.0,7830.0,profit
item_7191,20,50.0,32,1000.0,1600.0,profit
item_7192,23,104.0,53,2392.0,5512.0,profit
item_7193,3,137.0,47,411.0,6439.0,profit
item_7194,8,76.0,100,608.0,7600.0,profit
item_7195,38,146.0,53,5548.0,7738.0,profit
item_7196,15,41.0,70,615.0,2870.0,profit
item_7197,3,94.0,70,282.0,6580.0,profit
item_7198,43,68.0,47,2924.0,3196.0,profit
item_7199,38,91.0,14,3458.0,1274.0,profit
item_7200,14,45.0,39,630.0,1755.0,profit
item_7201,24,132.0,79,3168.0,10428.0,profit
item_7202,3,89.0,85,267.0,7565.0,profit
item_7203,16,39.0,44,624.0,1716.0,profit
item_7204,25,33.0,42,825.0,1386.0,profit
item_7205,12,142.0,31,1704.0,4402.0,profit
item_7206,39,42.0,84,1638.0,3528.0,profit
item_7207,0,148.0,58,0.0,8584.0,loss
item_7208,7,127.0,17,889.0,2159.0,profit
item_7209,45,145.0,35,6525.0,5075.0,profit
item_7210,6,114.0,52,684.0,5928.0,profit
item_7211,13,56.0,15,728.0,840.0,profit
item_7212,40,33.0,92,1320.0,3036.0,profit
item_7213,25,30.0,76,750.0,2280.0,profit
item_7214,0,106.0,32,0.0,3392.0,loss
item_7215,17,58.0,99,986.0,5742.0,profit
item_7216,20,92.0,85,1840.0,7820.0,profit
item_7217,14,52.0,82,728.0,4264.0,profit
item_7218,26,131.0,39,3406.0,5109.0,profit
item_7219,18,136.0,36,2448.0,4896.0,profit
item_7220,36,139.0,52,5004.0,7228.0,profit
item_7221,36,89.0,51,3204.0,4539.0,profit
item_7222,40,19.0,14,760.0,266.0,profit
item_7223,38,82.0,46,3116.0,3772.0,profit
item_7224,32,129.0,42,4128.0,5418.0,profit
item_7225,21,54.0,28,1134.0,1512.0,profit
item_7226,39,28.0,70,1092.0,1960.0,profit
item_7227,7,123.0,37,861.0,4551.0,profit
item_7228,6,97.0,66,582.0,6402.0,profit
item_7229,6,15.0,87,90.0,1305.0,profit
item_7230,45,95.0,45,4275.0,4275.0,profit
item_7231,21,129.0,83,2709.0,10707.0,profit
item_7232,27,142.0,43,3834.0,6106.0,profit
item_7233,46,98.0,63,4508.0,6174.0,profit
item_7234,39,128.0,65,4992.0,8320.0,profit
item_7235,44,50.0,52,2200.0,2600.0,profit
item_7236,10,126.0,34,1260.0,4284.0,profit
item_7237,34,142.0,53,4828.0,7526.0,profit
item_7238,39,33.0,37,1287.0,1221.0,profit
item_7239,15,137.0,61,2055.0,8357.0,profit
item_7240,43,16.0,88,688.0,1408.0,profit
item_7241,10,54.0,23,540.0,1242.0,profit
item_7242,34,140.0,42,4760.0,5880.0,profit
item_7243,29,45.0,26,1305.0,1170.0,profit
item_7244,10,52.0,33,520.0,1716.0,profit
item_7245,11,62.0,59,682.0,3658.0,profit
item_7246,31,81.0,69,2511.0,5589.0,profit
item_7247,40,21.0,15,840.0,315.0,profit
item_7248,11,123.0,25,1353.0,3075.0,profit
item_7249,43,59.0,43,2537.0,2537.0,profit
item_7250,33,137.0,47,4521.0,6439.0,profit
item_7251,34,77.0,55,2618.0,4235.0,profit
item_7252,27,78.0,47,2106.0,3666.0,profit
item_7253,44,36.0,26,1584.0,936.0,profit
item_7254,47,23.0,56,1081.0,1288.0,profit
item_7255,41,98.0,81,4018.0,7938.0,profit
item_7256,48,43.0,77,2064.0,3311.0,profit
item_7257,6,94.0,75,564.0,7050.0,profit
item_7258,36,66.0,28,2376.0,1848.0,profit
item_7259,33,16.0,83,528.0,1328.0,profit
item_7260,3,109.0,25,327.0,2725.0,profit
item_7261,0,150.0,26,0.0,3900.0,loss
item_7262,27,137.0,44,3699.0,6028.0,profit
item_7263,11,19.0,37,209.0,703.0,profit
item_7264,23,125.0,51,2875.0,6375.0,profit
item_7265,10,119.0,60,1190.0,7140.0,profit
item_7266,9,74.0,68,666.0,5032.0,profit
item_7267,31,70.0,56,2170.0,3920.0,profit
item_7268,13,48.0,83,624.0,3984.0,profit
item_7269,8,22.0,100,176.0,2200.0,profit
item_7270,25,28.0,47,700.0,1316.0,profit
item_7271,43,113.0,91,4859.0,10283.0,profit
item_7272,6,53.0,31,318.0,1643.0,profit
item_7273,8,80.0,51,640.0,4080.0,profit
item_7274,5,85.0,61,425.0,5185.0,profit
item_7275,22,81.0,78,1782.0,6318.0,profit
item_7276,23,150.0,81,3450.0,12150.0,profit
item_7277,46,21.0,65,966.0,1365.0,profit
item_7278,38,72.0,75,2736.0,5400.0,profit
item_7279,26,70.0,79,1820.0,5530.0,profit
item_7280,20,94.0,93,1880.0,8742.0,profit
item_7281,34,120.0,49,4080.0,5880.0,profit
item_7282,38,52.0,43,1976.0,2236.0,profit
item_7283,0,115.0,96,0.0,11040.0,loss
item_7284,26,83.0,100,2158.0,8300.0,profit
item_7285,41,85.0,53,3485.0,4505.0,profit
item_7286,19,114.0,95,2166.0,10830.0,profit
item_7287,33,137.0,86,4521.0,11782.0,profit
item_7288,46,134.0,73,6164.0,9782.0,profit
item_7289,15,69.0,66,1035.0,4554.0,profit
item_7290,39,32.0,51,1248.0,1632.0,profit
item_7291,29,87.0,56,2523.0,4872.0,profit
item_7292,47,90.0,12,4230.0,1080.0,profit
item_7293,18,105.0,82,1890.0,8610.0,profit
item_7294,27,139.0,61,3753.0,8479.0,profit
item_7295,8,71.0,55,568.0,3905.0,profit
item_7296,25,99.0,99,2475.0,9801.0,profit
item_7297,44,61.0,39,2684.0,2379.0,profit
item_7298,35,102.0,14,3570.0,1428.0,profit
item_7299,21,44.0,35,924.0,1540.0,profit
item_7300,26,94.0,28,2444.0,2632.0,profit
item_7301,26,129.0,71,3354.0,9159.0,profit
item_7302,8,41.0,99,328.0,4059.0,profit
item_7303,49,67.0,70,3283.0,4690.0,profit
item_7304,15,130.0,62,1950.0,8060.0,profit
item_7305,14,72.0,62,1008.0,4464.0,profit
item_7306,25,70.0,66,1750.0,4620.0,profit
item_7307,18,97.0,11,1746.0,1067.0,profit
item_7308,19,113.0,100,2147.0,11300.0,profit
item_7309,43,114.0,94,4902.0,10716.0,profit
item_7310,32,36.0,86,1152.0,3096.0,profit
item_7311,24,26.0,34,624.0,884.0,profit
item_7312,26,145.0,38,3770.0,5510.0,profit
item_7313,11,49.0,22,539.0,1078.0,profit
item_7314,6,118.0,62,708.0,7316.0,profit
item_7315,19,53.0,51,1007.0,2703.0,profit
item_7316,45,86.0,11,3870.0,946.0,profit
item_7317,18,91.0,52,1638.0,4732.0,profit
item_7318,1,109.0,98,109.0,10682.0,profit
item_7319,31,72.0,44,2232.0,3168.0,profit
item_7320,31,73.0,72,2263.0,5256.0,profit
item_7321,35,144.0,74,5040.0,10656.0,profit
item_7322,41,39.0,35,1599.0,1365.0,profit
item_7323,27,127.0,46,3429.0,5842.0,profit
item_7324,17,149.0,60,2533.0,8940.0,profit
item_7325,20,29.0,36,580.0,1044.0,profit
item_7326,4,24.0,87,96.0,2088.0,profit
item_7327,14,123.0,16,1722.0,1968.0,profit
item_7328,9,59.0,21,531.0,1239.0,profit
item_7329,50,18.0,14,900.0,252.0,profit
item_7330,32,80.0,98,2560.0,7840.0,profit
item_7331,23,125.0,87,2875.0,10875.0,profit
item_7332,31,51.0,76,1581.0,3876.0,profit
item_7333,42,113.0,70,4746.0,7910.0,profit
item_7334,31,32.0,37,992.0,1184.0,profit
item_7335,21,80.0,52,1680.0,4160.0,profit
item_7336,19,150.0,72,2850.0,10800.0,profit
item_7337,20,89.0,98,1780.0,8722.0,profit
item_7338,46,144.0,66,6624.0,9504.0,profit
item_7339,13,133.0,74,1729.0,9842.0,profit
item_7340,6,145.0,21,870.0,3045.0,profit
item_7341,19,72.0,41,1368.0,2952.0,profit
item_7342,9,121.0,44,1089.0,5324.0,profit
item_7343,38,54.0,94,2052.0,5076.0,profit
item_7344,25,61.0,84,1525.0,5124.0,profit
item_7345,16,136.0,89,2176.0,12104.0,profit
item_7346,37,67.0,52,2479.0,3484.0,profit
item_7347,35,74.0,67,2590.0,4958.0,profit
item_7348,9,37.0,56,333.0,2072.0,profit
item_7349,47,147.0,72,6909.0,10584.0,profit
item_7350,40,144.0,16,5760.0,2304.0,profit
item_7351,10,135.0,52,1350.0,7020.0,profit
item_7352,48,26.0,51,1248.0,1326.0,profit
item_7353,30,80.0,57,2400.0,4560.0,profit
item_7354,48,130.0,35,6240.0,4550.0,profit
item_7355,28,106.0,24,2968.0,2544.0,profit
item_7356,12,124.0,70,1488.0,8680.0,profit
item_7357,29,109.0,33,3161.0,3597.0,profit
item_7358,18,102.0,58,1836.0,5916.0,profit
item_7359,44,72.0,95,3168.0,6840.0,profit
item_7360,26,54.0,41,1404.0,2214.0,profit
item_7361,11,137.0,32,1507.0,4384.0,profit
item_7362,4,113.0,96,452.0,10848.0,profit
item_7363,9,49.0,11,441.0,539.0,profit
item_7364,20,57.0,12,1140.0,684.0,profit
item_7365,28,59.0,45,1652.0,2655.0,profit
item_7366,10,147.0,55,1470.0,8085.0,profit
item_7367,45,101.0,30,4545.0,3030.0,profit
item_7368,45,56.0,20,2520.0,1120.0,profit
item_7369,10,55.0,44,550.0,2420.0,profit
item_7370,24,35.0,51,840.0,1785.0,profit
item_7371,40,27.0,47,1080.0,1269.0,profit
item_7372,12,60.0,22,720.0,1320.0,profit
item_7373,8,105.0,19,840.0,1995.0,profit
item_7374,1,125.0,76,125.0,9500.0,profit
item_7375,44,98.0,35,4312.0,3430.0,profit
item_7376,45,15.0,55,675.0,825.0,profit
